time,id,minDonated,numBackers,isLimited,maxBackers,soldOut,pledged
1370103098164,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34695
1370103098164,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34695
1370103098164,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34695
1370103698291,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34695
1370103698291,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34695
1370103698291,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34695
1370104298256,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34695
1370104298256,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34695
1370104298256,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34695
1370104898198,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34695
1370104898198,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34695
1370104898198,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34695
1370105498054,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34790
1370105498054,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34790
1370105498054,2da7f432a075de5888539fa81a5d722d,95,249,FALSE,undefined,undefined,34790
1370106097894,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34790
1370106097894,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34790
1370106097894,2da7f432a075de5888539fa81a5d722d,95,249,FALSE,undefined,undefined,34790
1370106697994,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34790
1370106697994,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34790
1370106697994,2da7f432a075de5888539fa81a5d722d,95,249,FALSE,undefined,undefined,34790
1370107298014,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34885
1370107298014,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34885
1370107298014,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34885
1370107898322,898cf2693a97fd34718b0e0224d8ca53,10,453,FALSE,undefined,undefined,34895
1370107898322,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34895
1370107898322,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34895
1370108498133,898cf2693a97fd34718b0e0224d8ca53,10,453,FALSE,undefined,undefined,34895
1370108498133,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34895
1370108498133,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34895
1370109098652,898cf2693a97fd34718b0e0224d8ca53,10,453,FALSE,undefined,undefined,34895
1370109098652,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34895
1370109098652,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34895
1370109697862,898cf2693a97fd34718b0e0224d8ca53,10,453,FALSE,undefined,undefined,34895
1370109697862,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34895
1370109697862,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34895
1370110297973,898cf2693a97fd34718b0e0224d8ca53,10,453,FALSE,undefined,undefined,34895
1370110297973,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34895
1370110297973,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34895
1370110897900,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,34905
1370110897900,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34905
1370110897900,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34905
1370111497875,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,34905
1370111497875,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34905
1370111497875,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34905
1370112097890,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,34940
1370112097890,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,34940
1370112097890,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34940
1370112697757,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,34940
1370112697757,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,34940
1370112697757,2da7f432a075de5888539fa81a5d722d,95,250,FALSE,undefined,undefined,34940
1370113297809,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,35035
1370113297809,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35035
1370113297809,2da7f432a075de5888539fa81a5d722d,95,251,FALSE,undefined,undefined,35035
1370113898025,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,35035
1370113898025,2da7f432a075de5888539fa81a5d722d,95,251,FALSE,undefined,undefined,35035
1370113898025,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35035
1370114498124,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,35035
1370114498124,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35035
1370114498124,2da7f432a075de5888539fa81a5d722d,95,251,FALSE,undefined,undefined,35035
1370115098323,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,35035
1370115098323,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35035
1370115098323,2da7f432a075de5888539fa81a5d722d,95,251,FALSE,undefined,undefined,35035
1370115697895,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,35130
1370115697895,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35130
1370115697895,2da7f432a075de5888539fa81a5d722d,95,252,FALSE,undefined,undefined,35130
1370116298426,898cf2693a97fd34718b0e0224d8ca53,10,454,FALSE,undefined,undefined,35130
1370116298426,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35130
1370116298426,2da7f432a075de5888539fa81a5d722d,95,252,FALSE,undefined,undefined,35130
1370116898195,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35140
1370116898195,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35140
1370116898195,2da7f432a075de5888539fa81a5d722d,95,252,FALSE,undefined,undefined,35140
1370117498110,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35140
1370117498110,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35140
1370117498110,2da7f432a075de5888539fa81a5d722d,95,252,FALSE,undefined,undefined,35140
1370118097926,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35140
1370118097926,2da7f432a075de5888539fa81a5d722d,95,252,FALSE,undefined,undefined,35140
1370118097926,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35140
1370118697765,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35140
1370118697765,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35140
1370118697765,2da7f432a075de5888539fa81a5d722d,95,252,FALSE,undefined,undefined,35140
1370119297923,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35140
1370119297923,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35140
1370119297923,2da7f432a075de5888539fa81a5d722d,95,252,FALSE,undefined,undefined,35140
1370119897937,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35235
1370119897937,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35235
1370119897937,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35235
1370120497889,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35235
1370120497889,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35235
1370120497889,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35235
1370121097949,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35235
1370121097949,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35235
1370121097949,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35235
1370121698141,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35235
1370121698141,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35235
1370121698141,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35235
1370122297901,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35235
1370122297901,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35235
1370122297901,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35235
1370122898438,898cf2693a97fd34718b0e0224d8ca53,10,455,FALSE,undefined,undefined,35235
1370122898438,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35235
1370122898438,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35235
1370123498007,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370123498007,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370123498007,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370124098163,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370124098163,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370124098163,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370124698069,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370124698069,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370124698069,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370125298165,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370125298165,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370125298165,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370125897752,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370125897752,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370125897752,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370126497706,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370126497706,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370126497706,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370127097884,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370127097884,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370127097884,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370127697918,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370127697918,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370127697918,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370128297893,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370128297893,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370128297893,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370128898130,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370128898130,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370128898130,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370129497972,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370129497972,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370129497972,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370130098064,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370130098064,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370130098064,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370130697987,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35245
1370130697987,fd7f844eccada29d5a441e3707ed8f8c,35,190,FALSE,undefined,undefined,35245
1370130697987,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35245
1370131297949,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35280
1370131297949,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35280
1370131297949,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35280
1370131898061,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35280
1370131898061,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35280
1370131898061,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35280
1370132497915,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35280
1370132497915,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35280
1370132497915,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35280
1370133098039,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35280
1370133098039,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35280
1370133098039,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35280
1370133697887,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35280
1370133697887,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35280
1370133697887,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35280
1370134297927,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35280
1370134297927,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35280
1370134297927,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35280
1370134897886,898cf2693a97fd34718b0e0224d8ca53,10,456,FALSE,undefined,undefined,35280
1370134897886,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35280
1370134897886,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35280
1370135497801,898cf2693a97fd34718b0e0224d8ca53,10,457,FALSE,undefined,undefined,35290
1370135497801,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35290
1370135497801,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35290
1370136097659,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35290
1370136097659,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35290
1370136097659,898cf2693a97fd34718b0e0224d8ca53,10,457,FALSE,undefined,undefined,35290
1370136697714,898cf2693a97fd34718b0e0224d8ca53,10,457,FALSE,undefined,undefined,35290
1370136697714,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35290
1370136697714,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35290
1370137297742,898cf2693a97fd34718b0e0224d8ca53,10,457,FALSE,undefined,undefined,35290
1370137297742,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35290
1370137297742,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35290
1370137897899,898cf2693a97fd34718b0e0224d8ca53,10,457,FALSE,undefined,undefined,35290
1370137897899,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35290
1370137897899,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35290
1370138497880,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35290
1370138497880,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35290
1370138497880,898cf2693a97fd34718b0e0224d8ca53,10,457,FALSE,undefined,undefined,35290
1370139097892,898cf2693a97fd34718b0e0224d8ca53,10,457,FALSE,undefined,undefined,35290
1370139097892,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35290
1370139097892,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35290
1370139698491,898cf2693a97fd34718b0e0224d8ca53,10,457,FALSE,undefined,undefined,35290
1370139698491,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35290
1370139698491,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35290
1370140297579,898cf2693a97fd34718b0e0224d8ca53,10,457,FALSE,undefined,undefined,35290
1370140297579,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35290
1370140297579,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35290
1370140897791,898cf2693a97fd34718b0e0224d8ca53,10,458,FALSE,undefined,undefined,35300
1370140897791,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35300
1370140897791,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35300
1370141498008,898cf2693a97fd34718b0e0224d8ca53,10,458,FALSE,undefined,undefined,35300
1370141498008,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35300
1370141498008,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35300
1370142097759,898cf2693a97fd34718b0e0224d8ca53,10,458,FALSE,undefined,undefined,35300
1370142097759,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35300
1370142097759,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35300
1370142697978,898cf2693a97fd34718b0e0224d8ca53,10,458,FALSE,undefined,undefined,35300
1370142697978,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35300
1370142697978,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35300
1370143297871,898cf2693a97fd34718b0e0224d8ca53,10,458,FALSE,undefined,undefined,35300
1370143297871,fd7f844eccada29d5a441e3707ed8f8c,35,191,FALSE,undefined,undefined,35300
1370143297871,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35300
1370145691827,fd7f844eccada29d5a441e3707ed8f8c,35,193,FALSE,undefined,undefined,35380
1370145691827,2da7f432a075de5888539fa81a5d722d,95,253,FALSE,undefined,undefined,35380
1370145691827,898cf2693a97fd34718b0e0224d8ca53,10,459,FALSE,undefined,undefined,35380
1370147730962,898cf2693a97fd34718b0e0224d8ca53,10,459,false,,,40096.65
1370147730962,fd7f844eccada29d5a441e3707ed8f8c,35,193,false,,,40096.65
1370147730962,2da7f432a075de5888539fa81a5d722d,95,253,false,,,40096.65
1370147812624,898cf2693a97fd34718b0e0224d8ca53,10,459,false,,,40096.65
1370147812624,fd7f844eccada29d5a441e3707ed8f8c,35,193,false,,,40096.65
1370147812624,2da7f432a075de5888539fa81a5d722d,95,253,false,,,40096.65
1370147851512,fd7f844eccada29d5a441e3707ed8f8c,35,193,false,,,40096.65
1370147851512,2da7f432a075de5888539fa81a5d722d,95,253,false,,,40096.65
1370147851512,898cf2693a97fd34718b0e0224d8ca53,10,459,false,,,40096.65
